jahr,gemeinde_bfs_nr,gemeinde,stadtkreis_bfs_nr,stadtkreis,quartier_bfs_nr,quartier,staatenkleingruppe,region,anzahl,anzahl_ist_kleingruppe
2016,230,Winterthur,7,Mattenbach,710,Deutweg,Australien und Ozeanien,übrige Kontinente,,true
2016,230,Winterthur,7,Mattenbach,710,Deutweg,Bosnien u. Herzegowina,Südosteuropa,21,false
2016,230,Winterthur,7,Mattenbach,710,Deutweg,Deutschland,"Nord-, Mittel- und Westeuropa",285,false
2016,230,Winterthur,7,Mattenbach,710,Deutweg,Italien,Südeuropa,211,false
2016,230,Winterthur,7,Mattenbach,710,Deutweg,Kosovo,Südosteuropa,47,false
2016,230,Winterthur,7,Mattenbach,710,Deutweg,Mazedonien,Südosteuropa,113,false
2016,230,Winterthur,7,Mattenbach,710,Deutweg,Nordeuropa,"Nord-, Mittel- und Westeuropa",,true
2016,230,Winterthur,7,Mattenbach,710,Deutweg,Österreich,"Nord-, Mittel- und Westeuropa",46,false
2016,230,Winterthur,7,Mattenbach,710,Deutweg,Osteuropa und Russland,Osteuropa,,true
2016,230,Winterthur,7,Mattenbach,710,Deutweg,Portugal,Südeuropa,58,false
2016,230,Winterthur,7,Mattenbach,710,Deutweg,Schweiz,"Nord-, Mittel- und Westeuropa",5484,false
2016,230,Winterthur,7,Mattenbach,710,Deutweg,Serbien,Südosteuropa,56,false
2016,230,Winterthur,7,Mattenbach,710,Deutweg,Spanien,Südeuropa,49,false
2016,230,Winterthur,7,Mattenbach,710,Deutweg,Türkei,Osteuropa,86,false
2016,230,Winterthur,7,Mattenbach,710,Deutweg,übriges Mitteleuropa,"Nord-, Mittel- und Westeuropa",62,false
2016,230,Winterthur,7,Mattenbach,710,Deutweg,übriges Südosteuropa,Südosteuropa,24,false
2016,230,Winterthur,7,Mattenbach,710,Deutweg,unbekannt,unbekannt,1,false
2016,230,Winterthur,7,Mattenbach,710,Deutweg,Westeuropa,"Nord-, Mittel- und Westeuropa",71,false
2016,230,Winterthur,4,Töss,430,Eichliacker,Afrika,übrige Kontinente,72,false
2016,230,Winterthur,4,Töss,430,Eichliacker,Amerika,übrige Kontinente,31,false
2016,230,Winterthur,4,Töss,430,Eichliacker,Asien,übrige Kontinente,75,false
2016,230,Winterthur,4,Töss,430,Eichliacker,Bosnien u. Herzegowina,Südosteuropa,,true
2016,230,Winterthur,4,Töss,430,Eichliacker,Deutschland,"Nord-, Mittel- und Westeuropa",157,false
2016,230,Winterthur,4,Töss,430,Eichliacker,Italien,Südeuropa,203,false
2016,230,Winterthur,4,Töss,430,Eichliacker,Kosovo,Südosteuropa,74,false
2016,230,Winterthur,4,Töss,430,Eichliacker,Mazedonien,Südosteuropa,165,false
2016,230,Winterthur,4,Töss,430,Eichliacker,Nordeuropa,"Nord-, Mittel- und Westeuropa",,true
2016,230,Winterthur,4,Töss,430,Eichliacker,Österreich,"Nord-, Mittel- und Westeuropa",46,false
2016,230,Winterthur,4,Töss,430,Eichliacker,Osteuropa und Russland,Osteuropa,,true
2016,230,Winterthur,4,Töss,430,Eichliacker,Portugal,Südeuropa,53,false
2016,230,Winterthur,4,Töss,430,Eichliacker,Schweiz,"Nord-, Mittel- und Westeuropa",2555,false
2016,230,Winterthur,4,Töss,430,Eichliacker,Serbien,Südosteuropa,94,false
2016,230,Winterthur,4,Töss,430,Eichliacker,Spanien,Südeuropa,31,false
2016,230,Winterthur,4,Töss,430,Eichliacker,Türkei,Osteuropa,176,false
2016,230,Winterthur,4,Töss,430,Eichliacker,übriges Mitteleuropa,"Nord-, Mittel- und Westeuropa",79,false
2016,230,Winterthur,4,Töss,430,Eichliacker,übriges Südosteuropa,Südosteuropa,,true
2016,230,Winterthur,4,Töss,430,Eichliacker,unbekannt,unbekannt,1,false
2016,230,Winterthur,4,Töss,430,Eichliacker,Westeuropa,"Nord-, Mittel- und Westeuropa",30,false
2016,230,Winterthur,3,Seen,370,Eidberg,Deutschland,"Nord-, Mittel- und Westeuropa",,true
2016,230,Winterthur,3,Seen,370,Eidberg,Italien,Südeuropa,,true
2016,230,Winterthur,3,Seen,370,Eidberg,Schweiz,"Nord-, Mittel- und Westeuropa",164,false
2016,230,Winterthur,3,Seen,370,Eidberg,übriges Südosteuropa,Südosteuropa,,true
2016,230,Winterthur,7,Mattenbach,730,Endliker,Afrika,übrige Kontinente,29,false
2016,230,Winterthur,7,Mattenbach,730,Endliker,Amerika,übrige Kontinente,,true
2016,230,Winterthur,7,Mattenbach,730,Endliker,Asien,übrige Kontinente,30,false
2016,230,Winterthur,7,Mattenbach,730,Endliker,Bosnien u. Herzegowina,Südosteuropa,,true
2016,230,Winterthur,7,Mattenbach,730,Endliker,Deutschland,"Nord-, Mittel- und Westeuropa",76,false
2016,230,Winterthur,7,Mattenbach,730,Endliker,Italien,Südeuropa,119,false
2016,230,Winterthur,7,Mattenbach,730,Endliker,Kosovo,Südosteuropa,66,false
2016,230,Winterthur,7,Mattenbach,730,Endliker,Mazedonien,Südosteuropa,31,false
2016,230,Winterthur,7,Mattenbach,730,Endliker,Nordeuropa,"Nord-, Mittel- und Westeuropa",,true
2016,230,Winterthur,7,Mattenbach,730,Endliker,Österreich,"Nord-, Mittel- und Westeuropa",,true
2016,230,Winterthur,7,Mattenbach,730,Endliker,Osteuropa und Russland,Osteuropa,,true
2016,230,Winterthur,7,Mattenbach,730,Endliker,Portugal,Südeuropa,,true
2016,230,Winterthur,7,Mattenbach,730,Endliker,Schweiz,"Nord-, Mittel- und Westeuropa",1624,false
2016,230,Winterthur,7,Mattenbach,730,Endliker,Serbien,Südosteuropa,50,false
2016,230,Winterthur,7,Mattenbach,730,Endliker,Spanien,Südeuropa,,true
2016,230,Winterthur,7,Mattenbach,730,Endliker,Türkei,Osteuropa,65,false
2016,230,Winterthur,7,Mattenbach,730,Endliker,übriges Mitteleuropa,"Nord-, Mittel- und Westeuropa",41,false
2016,230,Winterthur,7,Mattenbach,730,Endliker,übriges Südosteuropa,Südosteuropa,,true
2016,230,Winterthur,7,Mattenbach,730,Endliker,unbekannt,unbekannt,1,false
2016,230,Winterthur,7,Mattenbach,730,Endliker,Westeuropa,"Nord-, Mittel- und Westeuropa",,true
2016,230,Winterthur,3,Seen,330,Ganzenbühl,Afrika,übrige Kontinente,31,false
2016,230,Winterthur,3,Seen,330,Ganzenbühl,Amerika,übrige Kontinente,,true
2016,230,Winterthur,3,Seen,330,Ganzenbühl,Asien,übrige Kontinente,30,false
2016,230,Winterthur,3,Seen,330,Ganzenbühl,Australien und Ozeanien,übrige Kontinente,,true
2016,230,Winterthur,3,Seen,330,Ganzenbühl,Bosnien u. Herzegowina,Südosteuropa,,true
2016,230,Winterthur,3,Seen,330,Ganzenbühl,Deutschland,"Nord-, Mittel- und Westeuropa",149,false
2016,230,Winterthur,3,Seen,330,Ganzenbühl,Italien,Südeuropa,172,false
2016,230,Winterthur,3,Seen,330,Ganzenbühl,Kosovo,Südosteuropa,37,false
2016,230,Winterthur,3,Seen,330,Ganzenbühl,Mazedonien,Südosteuropa,30,false
2016,230,Winterthur,3,Seen,330,Ganzenbühl,Nordeuropa,"Nord-, Mittel- und Westeuropa",,true
2016,230,Winterthur,3,Seen,330,Ganzenbühl,Österreich,"Nord-, Mittel- und Westeuropa",,true
2016,230,Winterthur,3,Seen,330,Ganzenbühl,Osteuropa und Russland,Osteuropa,,true
2016,230,Winterthur,3,Seen,330,Ganzenbühl,Portugal,Südeuropa,,true
2016,230,Winterthur,3,Seen,330,Ganzenbühl,Schweiz,"Nord-, Mittel- und Westeuropa",2315,false
2016,230,Winterthur,3,Seen,330,Ganzenbühl,Serbien,Südosteuropa,,true
2016,230,Winterthur,3,Seen,330,Ganzenbühl,Spanien,Südeuropa,,true
2016,230,Winterthur,3,Seen,330,Ganzenbühl,Türkei,Osteuropa,34,false
2016,230,Winterthur,3,Seen,330,Ganzenbühl,übriges Mitteleuropa,"Nord-, Mittel- und Westeuropa",31,false
2016,230,Winterthur,3,Seen,330,Ganzenbühl,übriges Südosteuropa,Südosteuropa,,true
2016,230,Winterthur,3,Seen,330,Ganzenbühl,Westeuropa,"Nord-, Mittel- und Westeuropa",,true
2016,230,Winterthur,3,Seen,360,Gotzenwil,Afrika,übrige Kontinente,,true
2016,230,Winterthur,3,Seen,360,Gotzenwil,Amerika,übrige Kontinente,,true
2016,230,Winterthur,3,Seen,360,Gotzenwil,Australien und Ozeanien,übrige Kontinente,,true
2016,230,Winterthur,3,Seen,360,Gotzenwil,Deutschland,"Nord-, Mittel- und Westeuropa",,true
2016,230,Winterthur,3,Seen,360,Gotzenwil,Italien,Südeuropa,21,false
2016,230,Winterthur,3,Seen,360,Gotzenwil,Kosovo,Südosteuropa,,true
2016,230,Winterthur,3,Seen,360,Gotzenwil,Nordeuropa,"Nord-, Mittel- und Westeuropa",,true
2016,230,Winterthur,3,Seen,360,Gotzenwil,Österreich,"Nord-, Mittel- und Westeuropa",,true
2016,230,Winterthur,3,Seen,360,Gotzenwil,Osteuropa und Russland,Osteuropa,,true
2016,230,Winterthur,3,Seen,360,Gotzenwil,Schweiz,"Nord-, Mittel- und Westeuropa",589,false
2016,230,Winterthur,3,Seen,360,Gotzenwil,Spanien,Südeuropa,,true
2016,230,Winterthur,3,Seen,360,Gotzenwil,Türkei,Osteuropa,,true
2016,230,Winterthur,3,Seen,360,Gotzenwil,Westeuropa,"Nord-, Mittel- und Westeuropa",,true
2016,230,Winterthur,2,Oberwinterthur,230,Grüze,Afrika,übrige Kontinente,60,false
2016,230,Winterthur,2,Oberwinterthur,230,Grüze,Amerika,übrige Kontinente,23,false
2016,230,Winterthur,2,Oberwinterthur,230,Grüze,Asien,übrige Kontinente,116,false
2016,230,Winterthur,2,Oberwinterthur,230,Grüze,Bosnien u. Herzegowina,Südosteuropa,,true
2016,230,Winterthur,2,Oberwinterthur,230,Grüze,Deutschland,"Nord-, Mittel- und Westeuropa",151,false
2016,230,Winterthur,2,Oberwinterthur,230,Grüze,Italien,Südeuropa,76,false
2016,230,Winterthur,2,Oberwinterthur,230,Grüze,Kosovo,Südosteuropa,25,false
2016,230,Winterthur,2,Oberwinterthur,230,Grüze,Mazedonien,Südosteuropa,,true
2016,230,Winterthur,2,Oberwinterthur,230,Grüze,Nordeuropa,"Nord-, Mittel- und Westeuropa",,true
2016,230,Winterthur,2,Oberwinterthur,230,Grüze,Österreich,"Nord-, Mittel- und Westeuropa",22,false
2016,230,Winterthur,2,Oberwinterthur,230,Grüze,Osteuropa und Russland,Osteuropa,,true
2016,230,Winterthur,2,Oberwinterthur,230,Grüze,Portugal,Südeuropa,38,false
2016,230,Winterthur,2,Oberwinterthur,230,Grüze,Schweiz,"Nord-, Mittel- und Westeuropa",1462,false
2016,230,Winterthur,2,Oberwinterthur,230,Grüze,Serbien,Südosteuropa,,true
2016,230,Winterthur,2,Oberwinterthur,230,Grüze,Spanien,Südeuropa,,true
2016,230,Winterthur,2,Oberwinterthur,230,Grüze,Türkei,Osteuropa,,true
2016,230,Winterthur,2,Oberwinterthur,230,Grüze,übriges Mitteleuropa,"Nord-, Mittel- und Westeuropa",28,false
2016,230,Winterthur,2,Oberwinterthur,230,Grüze,übriges Südosteuropa,Südosteuropa,,true
2016,230,Winterthur,2,Oberwinterthur,230,Grüze,unbekannt,unbekannt,2,false
2016,230,Winterthur,2,Oberwinterthur,230,Grüze,Westeuropa,"Nord-, Mittel- und Westeuropa",28,false
2016,230,Winterthur,2,Oberwinterthur,220,Guggenbühl,Afrika,übrige Kontinente,156,false
2016,230,Winterthur,2,Oberwinterthur,220,Guggenbühl,Amerika,übrige Kontinente,50,false
2016,230,Winterthur,2,Oberwinterthur,220,Guggenbühl,Asien,übrige Kontinente,153,false
2016,230,Winterthur,2,Oberwinterthur,220,Guggenbühl,Bosnien u. Herzegowina,Südosteuropa,33,false
2016,230,Winterthur,2,Oberwinterthur,220,Guggenbühl,Deutschland,"Nord-, Mittel- und Westeuropa",167,false
2016,230,Winterthur,2,Oberwinterthur,220,Guggenbühl,Italien,Südeuropa,311,false
2016,230,Winterthur,2,Oberwinterthur,220,Guggenbühl,Kosovo,Südosteuropa,109,false
2016,230,Winterthur,2,Oberwinterthur,220,Guggenbühl,Mazedonien,Südosteuropa,247,false
2016,230,Winterthur,2,Oberwinterthur,220,Guggenbühl,Nordeuropa,"Nord-, Mittel- und Westeuropa",,true
2016,230,Winterthur,2,Oberwinterthur,220,Guggenbühl,Österreich,"Nord-, Mittel- und Westeuropa",46,false
2016,230,Winterthur,2,Oberwinterthur,220,Guggenbühl,Osteuropa und Russland,Osteuropa,,true
2016,230,Winterthur,2,Oberwinterthur,220,Guggenbühl,Portugal,Südeuropa,113,false
2016,230,Winterthur,2,Oberwinterthur,220,Guggenbühl,Schweiz,"Nord-, Mittel- und Westeuropa",3914,false
2016,230,Winterthur,2,Oberwinterthur,220,Guggenbühl,Serbien,Südosteuropa,142,false
2016,230,Winterthur,2,Oberwinterthur,220,Guggenbühl,Spanien,Südeuropa,31,false
2016,230,Winterthur,2,Oberwinterthur,220,Guggenbühl,Türkei,Osteuropa,178,false
2016,230,Winterthur,2,Oberwinterthur,220,Guggenbühl,übriges Mitteleuropa,"Nord-, Mittel- und Westeuropa",100,false
2016,230,Winterthur,2,Oberwinterthur,220,Guggenbühl,übriges Südosteuropa,Südosteuropa,,true
2016,230,Winterthur,2,Oberwinterthur,220,Guggenbühl,unbekannt,unbekannt,1,false
2016,230,Winterthur,2,Oberwinterthur,220,Guggenbühl,Westeuropa,"Nord-, Mittel- und Westeuropa",28,false
2016,230,Winterthur,7,Mattenbach,720,Gutschick,Afrika,übrige Kontinente,42,false
2016,230,Winterthur,7,Mattenbach,720,Gutschick,Amerika,übrige Kontinente,22,false
2016,230,Winterthur,7,Mattenbach,720,Gutschick,Asien,übrige Kontinente,74,false
2016,230,Winterthur,7,Mattenbach,720,Gutschick,Australien und Ozeanien,übrige Kontinente,,true
2016,230,Winterthur,7,Mattenbach,720,Gutschick,Bosnien u. Herzegowina,Südosteuropa,,true
2016,230,Winterthur,7,Mattenbach,720,Gutschick,Deutschland,"Nord-, Mittel- und Westeuropa",92,false
2016,230,Winterthur,7,Mattenbach,720,Gutschick,Italien,Südeuropa,192,false
2016,230,Winterthur,7,Mattenbach,720,Gutschick,Kosovo,Südosteuropa,73,false
2016,230,Winterthur,7,Mattenbach,720,Gutschick,Mazedonien,Südosteuropa,90,false
2016,230,Winterthur,7,Mattenbach,720,Gutschick,Nordeuropa,"Nord-, Mittel- und Westeuropa",,true
2016,230,Winterthur,7,Mattenbach,720,Gutschick,Österreich,"Nord-, Mittel- und Westeuropa",32,false
2016,230,Winterthur,7,Mattenbach,720,Gutschick,Osteuropa und Russland,Osteuropa,,true
2016,230,Winterthur,7,Mattenbach,720,Gutschick,Portugal,Südeuropa,34,false
2016,230,Winterthur,7,Mattenbach,720,Gutschick,Schweiz,"Nord-, Mittel- und Westeuropa",2075,false
2016,230,Winterthur,7,Mattenbach,720,Gutschick,Serbien,Südosteuropa,76,false
2016,230,Winterthur,7,Mattenbach,720,Gutschick,Spanien,Südeuropa,,true
2016,230,Winterthur,7,Mattenbach,720,Gutschick,Türkei,Osteuropa,194,false
2016,230,Winterthur,7,Mattenbach,720,Gutschick,übriges Mitteleuropa,"Nord-, Mittel- und Westeuropa",60,false
2016,230,Winterthur,7,Mattenbach,720,Gutschick,übriges Südosteuropa,Südosteuropa,,true
2016,230,Winterthur,7,Mattenbach,720,Gutschick,Westeuropa,"Nord-, Mittel- und Westeuropa",,true
2016,230,Winterthur,6,Wülflingen,660,Hardau,Amerika,übrige Kontinente,,true
2016,230,Winterthur,6,Wülflingen,660,Hardau,Asien,übrige Kontinente,,true
2016,230,Winterthur,6,Wülflingen,660,Hardau,Deutschland,"Nord-, Mittel- und Westeuropa",,true
2016,230,Winterthur,6,Wülflingen,660,Hardau,Italien,Südeuropa,,true
2016,230,Winterthur,6,Wülflingen,660,Hardau,Österreich,"Nord-, Mittel- und Westeuropa",,true
2016,230,Winterthur,6,Wülflingen,660,Hardau,Schweiz,"Nord-, Mittel- und Westeuropa",293,false
2016,230,Winterthur,6,Wülflingen,660,Hardau,übriges Mitteleuropa,"Nord-, Mittel- und Westeuropa",,true
2016,230,Winterthur,6,Wülflingen,660,Hardau,Westeuropa,"Nord-, Mittel- und Westeuropa",,true
2016,230,Winterthur,6,Wülflingen,670,Härti,Afrika,übrige Kontinente,46,false
2016,230,Winterthur,6,Wülflingen,670,Härti,Amerika,übrige Kontinente,41,false
2016,230,Winterthur,6,Wülflingen,670,Härti,Asien,übrige Kontinente,58,false
2016,230,Winterthur,6,Wülflingen,670,Härti,Bosnien u. Herzegowina,Südosteuropa,29,false
2016,230,Winterthur,6,Wülflingen,670,Härti,Deutschland,"Nord-, Mittel- und Westeuropa",139,false
2016,230,Winterthur,6,Wülflingen,670,Härti,Italien,Südeuropa,197,false
2016,230,Winterthur,6,Wülflingen,670,Härti,Kosovo,Südosteuropa,103,false
2016,230,Winterthur,6,Wülflingen,670,Härti,Mazedonien,Südosteuropa,92,false
2016,230,Winterthur,6,Wülflingen,670,Härti,Nordeuropa,"Nord-, Mittel- und Westeuropa",,true
2016,230,Winterthur,6,Wülflingen,670,Härti,Österreich,"Nord-, Mittel- und Westeuropa",26,false
2016,230,Winterthur,6,Wülflingen,670,Härti,Osteuropa und Russland,Osteuropa,,true
2016,230,Winterthur,6,Wülflingen,670,Härti,Portugal,Südeuropa,59,false
2016,230,Winterthur,6,Wülflingen,670,Härti,Schweiz,"Nord-, Mittel- und Westeuropa",2437,false
2016,230,Winterthur,6,Wülflingen,670,Härti,Serbien,Südosteuropa,75,false
2016,230,Winterthur,6,Wülflingen,670,Härti,Spanien,Südeuropa,44,false
2016,230,Winterthur,6,Wülflingen,670,Härti,Türkei,Osteuropa,65,false
2016,230,Winterthur,6,Wülflingen,670,Härti,übriges Mitteleuropa,"Nord-, Mittel- und Westeuropa",70,false
2016,230,Winterthur,6,Wülflingen,670,Härti,übriges Südosteuropa,Südosteuropa,,true
2016,230,Winterthur,6,Wülflingen,670,Härti,unbekannt,unbekannt,1,false
2016,230,Winterthur,6,Wülflingen,670,Härti,Westeuropa,"Nord-, Mittel- und Westeuropa",22,false
2016,230,Winterthur,2,Oberwinterthur,250,Hegi,Afrika,übrige Kontinente,23,false
2016,230,Winterthur,2,Oberwinterthur,250,Hegi,Amerika,übrige Kontinente,27,false
2016,230,Winterthur,2,Oberwinterthur,250,Hegi,Asien,übrige Kontinente,63,false
2016,230,Winterthur,2,Oberwinterthur,250,Hegi,Deutschland,"Nord-, Mittel- und Westeuropa",183,false
2016,230,Winterthur,2,Oberwinterthur,250,Hegi,Italien,Südeuropa,126,false
2016,230,Winterthur,2,Oberwinterthur,250,Hegi,Kosovo,Südosteuropa,25,false
2016,230,Winterthur,2,Oberwinterthur,250,Hegi,Mazedonien,Südosteuropa,39,false
2016,230,Winterthur,2,Oberwinterthur,250,Hegi,Nordeuropa,"Nord-, Mittel- und Westeuropa",,true
2016,230,Winterthur,2,Oberwinterthur,250,Hegi,Österreich,"Nord-, Mittel- und Westeuropa",30,false
2016,230,Winterthur,2,Oberwinterthur,250,Hegi,Osteuropa und Russland,Osteuropa,,true
2016,230,Winterthur,2,Oberwinterthur,250,Hegi,Portugal,Südeuropa,,true
2016,230,Winterthur,2,Oberwinterthur,250,Hegi,Schweiz,"Nord-, Mittel- und Westeuropa",2551,false
2016,230,Winterthur,2,Oberwinterthur,250,Hegi,Serbien,Südosteuropa,24,false
2016,230,Winterthur,2,Oberwinterthur,250,Hegi,Spanien,Südeuropa,,true
2016,230,Winterthur,2,Oberwinterthur,250,Hegi,Türkei,Osteuropa,30,false
2016,230,Winterthur,2,Oberwinterthur,250,Hegi,übriges Mitteleuropa,"Nord-, Mittel- und Westeuropa",60,false
2016,230,Winterthur,2,Oberwinterthur,250,Hegi,übriges Südosteuropa,Südosteuropa,,true
2016,230,Winterthur,2,Oberwinterthur,250,Hegi,Westeuropa,"Nord-, Mittel- und Westeuropa",,true
2016,230,Winterthur,2,Oberwinterthur,240,Hegmatten,Afrika,übrige Kontinente,43,false
2016,230,Winterthur,2,Oberwinterthur,240,Hegmatten,Amerika,übrige Kontinente,,true
2016,230,Winterthur,2,Oberwinterthur,240,Hegmatten,Asien,übrige Kontinente,42,false
2016,230,Winterthur,2,Oberwinterthur,240,Hegmatten,Bosnien u. Herzegowina,Südosteuropa,,true
2016,230,Winterthur,2,Oberwinterthur,240,Hegmatten,Deutschland,"Nord-, Mittel- und Westeuropa",107,false
2016,230,Winterthur,2,Oberwinterthur,240,Hegmatten,Italien,Südeuropa,96,false
2016,230,Winterthur,2,Oberwinterthur,240,Hegmatten,Kosovo,Südosteuropa,,true
2016,230,Winterthur,2,Oberwinterthur,240,Hegmatten,Mazedonien,Südosteuropa,44,false
2016,230,Winterthur,2,Oberwinterthur,240,Hegmatten,Nordeuropa,"Nord-, Mittel- und Westeuropa",,true
2016,230,Winterthur,2,Oberwinterthur,240,Hegmatten,Österreich,"Nord-, Mittel- und Westeuropa",,true
2016,230,Winterthur,2,Oberwinterthur,240,Hegmatten,Osteuropa und Russland,Osteuropa,,true
2016,230,Winterthur,2,Oberwinterthur,240,Hegmatten,Portugal,Südeuropa,,true
2016,230,Winterthur,2,Oberwinterthur,240,Hegmatten,Schweiz,"Nord-, Mittel- und Westeuropa",1374,false
2016,230,Winterthur,2,Oberwinterthur,240,Hegmatten,Serbien,Südosteuropa,22,false
2016,230,Winterthur,2,Oberwinterthur,240,Hegmatten,Spanien,Südeuropa,25,false
2016,230,Winterthur,2,Oberwinterthur,240,Hegmatten,Türkei,Osteuropa,,true
2016,230,Winterthur,2,Oberwinterthur,240,Hegmatten,übriges Mitteleuropa,"Nord-, Mittel- und Westeuropa",22,false
2016,230,Winterthur,2,Oberwinterthur,240,Hegmatten,übriges Südosteuropa,Südosteuropa,,true
2016,230,Winterthur,2,Oberwinterthur,240,Hegmatten,Westeuropa,"Nord-, Mittel- und Westeuropa",30,false
2016,230,Winterthur,1,Stadt,130,Heiligberg,Afrika,übrige Kontinente,23,false
2016,230,Winterthur,1,Stadt,130,Heiligberg,Amerika,übrige Kontinente,21,false
2016,230,Winterthur,1,Stadt,130,Heiligberg,Asien,übrige Kontinente,53,false
2016,230,Winterthur,1,Stadt,130,Heiligberg,Australien und Ozeanien,übrige Kontinente,,true
2016,230,Winterthur,1,Stadt,130,Heiligberg,Bosnien u. Herzegowina,Südosteuropa,,true
2016,230,Winterthur,1,Stadt,130,Heiligberg,Deutschland,"Nord-, Mittel- und Westeuropa",175,false
2016,230,Winterthur,1,Stadt,130,Heiligberg,Italien,Südeuropa,77,false
2016,230,Winterthur,1,Stadt,130,Heiligberg,Kosovo,Südosteuropa,,true
2016,230,Winterthur,1,Stadt,130,Heiligberg,Mazedonien,Südosteuropa,,true
2016,230,Winterthur,1,Stadt,130,Heiligberg,Österreich,"Nord-, Mittel- und Westeuropa",35,false
2016,230,Winterthur,1,Stadt,130,Heiligberg,Osteuropa und Russland,Osteuropa,,true
2016,230,Winterthur,1,Stadt,130,Heiligberg,Portugal,Südeuropa,21,false
2016,230,Winterthur,1,Stadt,130,Heiligberg,Schweiz,"Nord-, Mittel- und Westeuropa",2791,false
2016,230,Winterthur,1,Stadt,130,Heiligberg,Serbien,Südosteuropa,,true
2016,230,Winterthur,1,Stadt,130,Heiligberg,Spanien,Südeuropa,,true
2016,230,Winterthur,1,Stadt,130,Heiligberg,Türkei,Osteuropa,24,false
2016,230,Winterthur,1,Stadt,130,Heiligberg,übriges Mitteleuropa,"Nord-, Mittel- und Westeuropa",30,false
2016,230,Winterthur,1,Stadt,130,Heiligberg,übriges Südosteuropa,Südosteuropa,,true
2016,230,Winterthur,1,Stadt,130,Heiligberg,Westeuropa,"Nord-, Mittel- und Westeuropa",23,false
2016,230,Winterthur,3,Seen,380,Iberg,Afrika,übrige Kontinente,,true
2016,230,Winterthur,3,Seen,380,Iberg,Amerika,übrige Kontinente,,true
2016,230,Winterthur,3,Seen,380,Iberg,Asien,übrige Kontinente,,true
2016,230,Winterthur,3,Seen,380,Iberg,Deutschland,"Nord-, Mittel- und Westeuropa",33,false
2016,230,Winterthur,3,Seen,380,Iberg,Italien,Südeuropa,37,false
2016,230,Winterthur,3,Seen,380,Iberg,Kosovo,Südosteuropa,,true
2016,230,Winterthur,3,Seen,380,Iberg,Mazedonien,Südosteuropa,,true
2016,230,Winterthur,3,Seen,380,Iberg,Nordeuropa,"Nord-, Mittel- und Westeuropa",,true
2016,230,Winterthur,3,Seen,380,Iberg,Österreich,"Nord-, Mittel- und Westeuropa",,true
2016,230,Winterthur,3,Seen,380,Iberg,Osteuropa und Russland,Osteuropa,,true
2016,230,Winterthur,3,Seen,380,Iberg,Portugal,Südeuropa,,true
2016,230,Winterthur,3,Seen,380,Iberg,Schweiz,"Nord-, Mittel- und Westeuropa",962,false
2016,230,Winterthur,3,Seen,380,Iberg,Türkei,Osteuropa,,true
2016,230,Winterthur,3,Seen,380,Iberg,übriges Mitteleuropa,"Nord-, Mittel- und Westeuropa",,true
2016,230,Winterthur,3,Seen,380,Iberg,übriges Südosteuropa,Südosteuropa,,true
2016,230,Winterthur,3,Seen,380,Iberg,Westeuropa,"Nord-, Mittel- und Westeuropa",,true
2016,230,Winterthur,1,Stadt,120,Lind,Afrika,übrige Kontinente,47,false
2016,230,Winterthur,1,Stadt,120,Lind,Amerika,übrige Kontinente,32,false
2016,230,Winterthur,1,Stadt,120,Lind,Asien,übrige Kontinente,75,false
2016,230,Winterthur,1,Stadt,120,Lind,Bosnien u. Herzegowina,Südosteuropa,,true
2016,230,Winterthur,1,Stadt,120,Lind,Deutschland,"Nord-, Mittel- und Westeuropa",360,false
2016,230,Winterthur,1,Stadt,120,Lind,Italien,Südeuropa,115,false
2016,230,Winterthur,1,Stadt,120,Lind,Kosovo,Südosteuropa,23,false
2016,230,Winterthur,1,Stadt,120,Lind,Mazedonien,Südosteuropa,38,false
2016,230,Winterthur,1,Stadt,120,Lind,Nordeuropa,"Nord-, Mittel- und Westeuropa",21,false
2016,230,Winterthur,1,Stadt,120,Lind,Österreich,"Nord-, Mittel- und Westeuropa",44,false
2016,230,Winterthur,1,Stadt,120,Lind,Osteuropa und Russland,Osteuropa,,true
2016,230,Winterthur,1,Stadt,120,Lind,Portugal,Südeuropa,,true
2016,230,Winterthur,1,Stadt,120,Lind,Schweiz,"Nord-, Mittel- und Westeuropa",4580,false
2016,230,Winterthur,1,Stadt,120,Lind,Serbien,Südosteuropa,37,false
2016,230,Winterthur,1,Stadt,120,Lind,Spanien,Südeuropa,21,false
2016,230,Winterthur,1,Stadt,120,Lind,Türkei,Osteuropa,45,false
2016,230,Winterthur,1,Stadt,120,Lind,übriges Mitteleuropa,"Nord-, Mittel- und Westeuropa",39,false
2016,230,Winterthur,1,Stadt,120,Lind,übriges Südosteuropa,Südosteuropa,,true
2016,230,Winterthur,1,Stadt,120,Lind,Westeuropa,"Nord-, Mittel- und Westeuropa",69,false
2016,230,Winterthur,6,Wülflingen,630,Lindenplatz,Afrika,übrige Kontinente,56,false
2016,230,Winterthur,6,Wülflingen,630,Lindenplatz,Amerika,übrige Kontinente,23,false
2016,230,Winterthur,6,Wülflingen,630,Lindenplatz,Asien,übrige Kontinente,64,false
2016,230,Winterthur,6,Wülflingen,630,Lindenplatz,Bosnien u. Herzegowina,Südosteuropa,,true
2016,230,Winterthur,6,Wülflingen,630,Lindenplatz,Deutschland,"Nord-, Mittel- und Westeuropa",100,false
2016,230,Winterthur,6,Wülflingen,630,Lindenplatz,Italien,Südeuropa,143,false
